AcctAge,DDA,DDABal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CC,CCBal,CCPurc,SDB,Income,HMOwn,LORes,HMVal,Age,CRScore,Moved,InArea,Ins,Branch,Res,Dep,DepAmt,Inv,InvBal
2.1,1,343.64,0,6,0,0,0,2,2,1,22.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,85,45,675,0,1,0,B3,U,2,776.46,0,0
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15013.14,0,0,0,1,1259.66,0,0,14,1,10,84,67,669,0,1,0,B2,U,0,0,0,0
7.5,1,1015.81,0,0,1,0,0,0,0,1,739.67,1,259.75,0,0,0,0,0,0,0,0,1,9961.63,0,0,0,0,0,1,12574.34,0,1,30,0,5.5,104,47,659,0,1,0,B2,R,3,843.16,0,0
7.8,0,0,0,0,0,0,0,0,0,1,2657.54,1,4830.64,0,0,0,0,1,607.07,0,0,0,0,0,0,0,1,99238.04,1,91353.2,1,0,25,1,11,98,53,657,0,1,1,B3,U,0,0,0,0
3.1,1,1489.58,0,13,1,0,0,1,1,0,0,1,2544.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2711.93,0,0,33,0,4.5,108,53,698,0,1,0,B1,U,4,5423.66,0,0
3.2,1,399.18,0,5,0,0,0,1,0,1,97.69,1,1533.99,1,69.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.29,0,0,19,1,11,92,57,783,0,1,0,B3,R,3,1262.4,0,0
23.8,1,73.02,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2475.01,0,0,23,1,7,84,58,727,0,1,0,B1,S,2,730.85,0,0
0.9,1,1078.22,0,1,0,0,0,0,0,1,5613.53,1,240.92,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,1,75.42,0,0,98,1,10,128,29,581,0,1,1,B4,U,2,1196.31,0,0
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,0,5.5,116,44,649,0,1,1,B4,S,0,0,0,0
,1,281.29,0,13,1,0,0,1,0,0,0,1,2489.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,6.5,81,44,665,0,1,0,B4,S,5,3317.81,0,0
2.8,1,69.02,0,3,1,1,48.36,0,0,0,0,1,799.92,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,5,134,48,615,0,1,0,B1,U,2,686.09,0,0
,0,0,0,0,0,0,0,0,0,1,1580.08,0,0,0,0,0,0,1,1200.39,1,120.45,0,0,1,14855.63,1,1,82646.81,1,77239.37,0,0,35,1,9.5,100,36,613,0,1,1,B5,S,0,0,0,0
2.3,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,1,10035,1,15004.52,0,0,0,,,,0,65,0,3,111,38,666,0,0,0,B14,R,0,0,,
1.5,1,145.61,0,3,0,0,0,0,0,1,23.4,1,1722.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,8.5,133,36,681,0,1,0,B5,U,4,1417.75,0,0
0.5,0,0,0,0,0,0,0,0,0,1,268.44,0,0,0,0,1,71300,0,0,0,0,0,0,1,14990.35,1,0,0,1,74.66,1,0,77,0,4,136,53,669,1,1,0,B7,R,0,0,0,0
3.6,1,307.24,0,1,0,0,0,0,0,1,16.16,1,756.06,9,203.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.07,0,0,18,0,6,102,,,0,1,0,B1,U,2,509.05,0,0
21.3,1,7.63,0,9,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,103,33,663,0,1,0,B1,S,4,979.53,0,0
1.6,1,2563.84,0,10,1,0,0,2,1,1,2337.66,1,2177.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2920.86,0,0,139,1,6,160,37,640,0,1,0,B4,S,5,6074.5,0,0
1.6,1,130.31,0,4,0,0,0,2,0,1,441.98,1,574.61,2,64.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,11,127,37,667,0,1,0,B9,U,4,730.88,0,0
1.7,1,128.9,0,9,0,0,0,2,1,1,443.04,1,2812.86,4,101.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,2.5,152,60,647,0,1,0,B17,R,7,1917.36,0,0
19.6,1,267.75,0,9,1,0,0,,7,1,510.21,0,0,,,0,0,0,0,1,24566.13,0,0,1,15372.63,0,1,168044.64,,,,0,30,1,9,103,59,648,0,1,0,B15,S,5,1103.73,,
18.3,1,2574.78,0,7,1,0,0,1,3,0,0,1,267.76,0,0,0,0,0,0,0,0,1,10305.21,0,0,0,0,0,1,4625.15,1,0,135,1,7.5,157,29,668,0,1,0,B2,U,2,3477.69,0,0
14.4,1,399.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,732,0,1,0,B2,U,1,237.17,0,0
0.5,1,732.97,0,8,0,1,3.15,3,6,0,0,1,952.48,2,101.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,6,132,37,651,0,1,0,B2,S,5,1793.56,0,0
7.3,1,3100.32,0,3,0,0,0,0,1,1,8344.98,1,349.39,1,170.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4911.76,0,0,,,,,,667,0,1,1,B12,R,2,1663.6,0,0
31.5,1,1712.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,683,0,1,0,B2,R,1,381.08,0,0
1.9,1,258.27,0,3,0,0,0,4,0,0,0,1,1734.31,1,28.43,0,0,0,0,0,0,1,10125.89,0,0,0,0,0,1,1667.75,0,0,0,0,4.5,95,55,660,0,1,0,B9,U,4,1087.19,0,0
5.3,1,2519.85,0,5,0,0,0,0,2,1,6077.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187.08,0,1,89,0,2.5,143,54,688,0,1,1,B13,U,4,1940.25,0,0
,1,2462.48,1,0,0,0,0,0,1,1,1324.45,0,0,0,0,0,0,0,0,1,4368.51,1,10314.38,0,0,0,0,0,1,67739.63,1,0,45,1,7.5,105,64,695,0,1,1,B3,S,1,389.51,0,0
3.3,1,9.95,1,6,1,1,85.01,4,5,0,0,1,1084.07,23,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,656,0,1,0,B2,S,5,1597.61,0,0
14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,3,118,24,674,0,1,1,B6,S,0,0,0,0
2.9,1,1041.12,0,22,1,1,5.79,,4,1,2736.43,1,6763.22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,22,1,8,98,76,703,1,1,0,B14,S,5,3062.06,,
2.3,1,593.64,0,4,0,0,0,0,2,1,2330.01,1,1548.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219.76,0,0,41,0,5,109,57,719,0,1,0,B2,R,3,1448.63,0,0
3.4,1,670.18,0,11,0,0,0,0,2,1,9416.1,1,114.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,1,7.5,128,35,670,0,1,1,B7,U,2,2068.57,0,0
,0,0,0,0,0,0,0,0,0,1,501.53,1,794.52,0,0,0,0,0,0,0,0,0,0,1,14707.25,1,0,0,0,0,0,0,60,1,7.5,116,50,638,0,1,1,B16,R,0,0,0,0
2.4,1,89.3,0,5,0,1,20.86,8,0,1,0,1,987.96,12,140.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11,94,54,689,0,1,0,B4,U,5,659.73,0,0
1.3,1,140.26,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,654,0,1,0,B2,R,3,201.04,0,0
12.6,1,928.79,0,6,0,0,0,0,0,1,3464.94,1,1837.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147.32,0,1,19,1,8,106,31,687,0,1,1,B4,U,2,1071.02,0,0
0.6,1,37.91,0,0,0,0,0,1,3,1,1.77,1,79.06,7,64.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,11,117,54,735,0,1,0,B17,R,2,223.25,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,4,99,59,744,0,1,0,B5,U,0,0,0,0
18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15241.33,0,0,0,1,2020.44,1,0,,,,,,631,0,1,1,B2,R,0,0,0,0
8,1,781.54,0,3,0,0,0,,1,1,711.28,1,1467.61,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,99,1,9,137,25,682,0,1,0,B15,U,5,1182.34,,
3.3,1,3871.25,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,5.5,117,66,705,0,1,1,B8,S,2,1381.23,0,0
7.7,1,989.44,0,13,0,0,0,1,6,0,0,1,389.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,92,63,673,1,1,0,B4,U,4,934.08,0,0
6.8,1,6620.82,0,3,0,0,0,9,5,1,24391.35,1,11958.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4098.86,1,0,,,,,,729,0,1,0,B16,S,3,39075.07,0,0
0.4,1,1067.19,1,6,1,0,0,5,1,0,0,1,1228.65,6,253.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,11,89,59,612,0,1,0,B4,U,4,2601.28,0,0
4.1,1,4198.62,0,1,0,0,0,0,3,0,0,1,274.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.7,0,0,35,1,10,106,63,727,0,1,1,B13,U,1,2248.56,0,0
0.3,1,38.14,0,1,0,0,0,0,0,1,920.54,1,527.15,2,165.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8.5,82,39,721,0,1,0,B12,S,3,340.08,0,0
22.3,1,3983.97,0,0,0,0,0,1,2,1,357.04,1,4746.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3539.56,0,0,86,1,8.5,130,48,689,0,1,0,B1,S,2,3363.61,0,0
4.4,1,234.37,0,4,1,1,16.13,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6.5,104,53,670,0,1,0,B5,U,2,1070.65,0,0
5.9,1,283.56,0,21,0,0,0,0,0,1,4268.13,1,7225.8,16,406.73,0,0,0,0,1,744.42,1,10050.12,0,0,0,0,0,1,7285.41,0,0,95,1,7.5,144,71,678,0,1,0,B4,U,6,6290.32,0,0
10.6,1,1600.95,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,10,90,55,682,0,1,1,B4,U,2,2160.52,0,0
4.8,1,727.98,0,9,1,0,0,2,1,0,0,1,1729.62,9,266.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,8.5,120,34,643,0,1,0,B4,S,5,2759.49,0,0
13.6,0,0,0,0,0,0,0,0,0,1,333.08,0,0,0,0,1,80000,0,0,0,0,0,0,1,14930.03,0,0,0,1,7.2,1,1,45,1,9,109,68,747,0,1,0,B1,S,0,0,1,301686.44
3.8,1,7593.89,0,1,0,0,0,0,0,1,1952.7,0,0,0,0,0,0,0,0,1,1724.19,1,10592.42,1,19936.86,3,0,0,1,63351.01,0,0,40,0,4.5,131,37,643,0,1,1,B5,S,2,780.9,0,0
3.9,0,0,0,0,0,0,0,0,0,1,21892.11,1,1577.62,1,193.47,0,0,1,19560.09,0,0,0,0,0,0,0,0,0,1,5194.25,2,0,58,1,10,109,62,661,0,1,1,B4,S,0,0,0,0
3.4,1,557.63,1,15,0,0,0,0,0,1,247.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,5.5,97,38,595,0,1,0,B7,U,5,3709.81,0,0
1,1,4198.34,0,0,0,1,6.02,0,0,1,18.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487524.05,1,458162.39,0,0,65,1,7,133,39,632,0,1,0,B3,R,2,5677.82,0,0
0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,107,33,629,0,1,1,B16,R,0,0,0,0
,1,11293.63,0,7,0,0,0,0,0,0,0,1,4000.03,2,68.84,0,0,0,0,0,0,1,10958.82,0,0,0,0,0,1,13922.09,0,0,40,1,9.5,141,56,656,0,1,1,B4,S,2,3654.19,0,0
4.1,1,10346.17,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.81,0,1,8,0,5.5,108,63,701,0,1,0,B2,U,2,2507.05,0,0
0.4,1,1056.72,0,0,0,0,0,0,1,0,0,1,1634.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,774,0,1,0,B4,U,4,1147.58,0,0
3.8,1,12099.01,0,0,0,0,0,0,1,1,11482.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,10.5,123,67,651,0,1,1,B5,U,1,801.11,0,0
3.9,0,0,0,0,0,0,0,0,0,1,14935,1,272.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,580,1,1,1,B7,S,0,0,0,0
0.5,1,827.04,0,10,1,0,0,,0,0,0,1,221.16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,44,1,10,117,48,636,0,1,0,B14,S,2,2023.85,,
6.2,1,71.56,0,1,0,0,0,0,2,1,88.11,1,409.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2557.48,0,0,62,1,7.5,123,38,660,0,1,0,B4,S,3,890.86,0,0
21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3.5,99,,,0,1,0,B3,U,0,0,0,0
6.6,0,0,0,0,0,0,0,0,0,1,2842.36,1,2676.68,2,96.99,1,93900,0,0,0,0,0,0,1,14565.8,1,0,0,1,1243.86,1,1,67,1,12,126,54,692,1,1,1,B17,R,0,0,1,0
3.8,1,5026.31,0,10,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11.5,89,81,671,0,1,0,B5,S,2,4757.28,0,0
1.5,1,98.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,614,0,1,0,B2,U,1,78.15,0,0
3.9,1,540.47,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.83,0,0,19,0,2,94,47,585,0,1,0,B13,S,1,476.83,0,0
21.8,1,1019.68,0,8,1,0,0,0,1,1,10283.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.09,1,0,,,,,,657,0,1,1,B2,U,2,1365.38,0,0
7.1,0,0,0,0,0,0,0,0,0,1,59440.45,1,0,0,0,0,0,1,25379.66,0,0,0,0,0,0,0,0,0,1,2247.82,0,1,,,,,,676,0,1,1,B12,S,0,0,0,0
1.5,1,812.35,0,4,0,0,0,1,1,1,4452.18,1,11.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,2.5,109,24,579,1,1,1,B13,U,3,1907.84,0,0
11.9,1,386.88,0,3,1,0,0,0,0,0,0,1,165.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5895.59,1,0,19,1,9,78,82,723,0,1,0,B5,R,2,761.87,0,0
8.2,0,0,0,0,0,0,0,0,0,1,25406.95,1,22244.82,9,690.06,0,0,0,0,0,0,0,0,0,0,0,1,291781.28,1,252460.41,1,0,,1,,,,729,0,1,1,B16,R,0,0,0,0
1.3,1,2659.22,0,4,0,0,0,1,4,0,0,1,326.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,82,46,676,0,1,1,B4,S,2,1603.08,0,0
0.7,1,2890.04,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.57,0,0,23,1,8,78,57,596,0,1,1,B4,S,2,1780.67,0,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14855.25,2,1,529749.89,1,490001.61,1,0,,1,,,,602,0,0,0,B2,S,0,0,0,0
1.9,1,968.71,0,2,0,0,0,0,2,0,0,1,531.03,0,0,0,0,0,0,1,524.72,0,0,0,0,0,0,0,1,6853.81,0,0,15,1,13.5,95,57,623,0,1,0,B1,R,2,1970.53,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111,1,7.5,154,54,620,1,0,0,B6,U,0,0,1,0
3.3,1,619.15,0,7,0,0,0,2,2,1,4.56,1,1710.12,5,144.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,698,0,1,0,B2,U,4,1794.14,0,0
7.9,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,8100,0,0,0,0,0,0,0,0,0,0,0,,,,0,26,0,4.5,126,62,655,0,0,1,B19,R,0,0,,
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15013.53,1,0,0,1,81.61,0,1,22,1,6.5,99,41,665,1,1,1,B16,R,0,0,0,0
4.4,0,0,0,0,0,0,0,0,0,1,218.92,1,4094.95,1,70.59,0,0,0,0,0,0,1,10063.04,0,0,0,0,0,1,1052.36,0,0,25,0,5,95,29,621,0,1,0,B3,R,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,83,50,721,0,1,1,B6,R,0,0,0,0
1.3,0,0,0,0,0,0,0,0,0,1,966.66,1,2493.51,3,361.89,0,0,0,0,0,0,0,0,0,0,0,1,165744.37,1,157306.66,0,0,10,1,7,100,40,665,0,1,1,B8,S,0,0,0,0
1.8,1,100.7,0,2,0,0,0,1,0,0,0,1,1377.73,2,74.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,8,98,63,699,0,1,0,B2,S,3,1184.29,0,0
4.1,1,143.69,0,2,0,0,0,0,4,0,0,0,0,0,0,1,7800,0,0,0,0,0,0,0,0,0,0,0,1,95.91,0,0,60,1,9,110,19,652,0,1,0,B17,R,1,1153.22,0,0
1.3,1,659.99,0,0,0,0,0,0,1,1,1.91,1,1358.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5.5,94,47,662,0,1,0,B1,U,2,2355.04,0,0
4,1,997.8,0,18,0,0,0,0,5,0,0,1,1398,0,0,0,0,0,0,0,0,0,0,1,15641.84,0,1,127405.93,1,117167.6,0,0,95,1,6.5,132,26,635,0,1,0,B2,U,5,3772.51,0,0
2.3,1,5447.22,1,4,0,0,0,0,0,0,0,1,3011.15,1,59.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3.5,116,36,657,0,1,1,B7,U,3,2098.91,0,0
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,745.09,1,0,45,0,3,108,56,703,0,1,0,B4,U,0,0,0,0
4.1,1,3443.11,0,3,0,0,0,0,0,0,0,1,653.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.29,0,0,44,1,5,104,39,725,0,1,0,B2,U,1,565.76,0,0
26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,6.5,93,56,728,1,1,1,B16,R,0,0,0,0
1.3,1,713.04,0,0,0,0,0,0,0,1,186.16,1,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,11.5,102,62,638,0,1,0,B4,S,0,0,0,0
0.8,1,10.8,0,4,0,0,0,0,0,0,0,1,850.31,2,92.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1734.15,1,0,,,,,,607,0,1,1,B2,R,1,639.66,0,0
1.5,1,19341.06,0,16,0,0,0,0,1,0,0,1,10552.61,0,0,1,6700,1,0,0,0,0,0,0,0,0,1,322475.67,1,296960.45,1,1,20,1,5,132,33,665,0,1,1,B3,U,3,8522.9,0,0
7.3,1,1097.42,0,3,1,0,0,0,0,1,749.56,0,0,0,0,1,14800,0,0,0,0,0,0,0,0,0,0,0,1,181.94,1,1,48,1,13.5,106,41,620,0,1,0,B4,S,2,1472.59,0,0
0.3,1,1272.09,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4.5,108,49,680,0,1,0,B4,U,1,182.89,0,0
5.4,1,2332.29,0,18,0,0,0,,3,0,0,1,596.15,,,0,0,0,0,1,6679.58,0,0,0,0,0,0,0,,,,0,,,,,,721,0,1,0,B14,U,2,4049.11,,
8.5,1,1643.57,0,3,0,0,0,0,0,1,567.46,1,3422.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.45,0,0,50,1,12.5,115,72,762,0,1,0,B4,U,3,2080.13,0,0
12.4,1,1143.52,0,11,1,0,0,0,0,0,0,1,162.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.33,0,0,20,0,5.5,90,24,631,0,1,0,B9,U,3,2000.99,0,0
4.6,1,376.87,0,7,0,0,0,2,5,1,3551.36,1,84.56,9,925.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,13,97,59,693,0,1,1,B8,R,5,2220.98,0,0
2.3,1,503.94,0,14,0,0,0,20,0,0,0,1,3716.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2830.23,0,0,55,0,3,121,30,621,0,1,0,B3,U,6,3252.96,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,694,0,1,1,B2,S,0,0,0,0
8.3,1,2265.11,0,4,0,0,0,2,4,1,1.01,1,399.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7069.75,0,0,25,0,3.5,103,34,612,0,1,0,B2,U,4,3434.96,0,0
4.5,1,405.72,0,18,1,0,0,,0,1,3841.15,1,946.1,,,0,0,0,0,1,16539.5,1,9930.7,0,0,0,0,0,,,,0,45,1,9.5,111,76,700,0,1,0,B15,S,3,1415.71,,
0.3,1,332.35,0,2,0,0,0,0,3,0,0,1,583.12,1,46.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5.5,98,72,709,0,1,0,B1,R,2,840.17,0,0
2.5,0,0,0,0,0,0,0,0,0,1,2186.38,1,225.61,0,0,0,0,0,0,0,0,1,10685.35,1,14765.2,0,0,0,1,3410.69,0,0,15,1,13.5,86,58,693,0,1,0,B9,U,0,0,0,0
1.1,0,0,0,0,0,0,0,0,0,1,2278.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,4,103,54,668,0,0,0,B7,U,0,0,0,0
7.6,1,153.61,0,11,1,0,0,0,0,0,0,1,737.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3073.58,0,0,57,0,3.5,113,57,625,0,1,0,B11,S,3,1325.51,0,0
2.2,1,88.8,0,16,0,1,666.85,1,23,0,0,1,131.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,587,0,1,1,B2,U,7,5304.31,0,0
2.3,1,3471.28,0,2,0,0,0,0,0,1,5223.82,1,1836.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,7.5,117,40,674,1,1,0,B8,U,2,1198.91,0,0
2.8,1,613.57,0,2,0,0,0,0,0,1,372.64,1,1735.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.53,0,0,75,1,8.5,131,59,677,0,1,1,B4,U,3,1212.63,0,0
3.8,1,977.66,0,7,0,1,20.25,1,2,0,0,1,2524.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6.5,110,47,597,0,1,1,B3,U,4,3368.39,0,0
4.4,1,571.92,0,2,0,0,0,0,0,0,0,1,1053.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,8.5,90,76,807,0,1,0,B1,S,1,646.57,0,0
1,1,493.59,0,4,0,1,3.81,0,3,1,445.82,1,112.77,4,293.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3.5,126,55,611,0,1,0,B8,S,3,1278.23,0,0
1.3,1,430.75,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,673,0,1,0,B2,S,2,468.91,0,0
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,696,0,1,0,B2,S,0,0,0,0
8.8,1,2775.17,0,1,1,0,0,0,0,0,0,1,493.14,3,261.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,6,123,46,681,0,1,0,B4,U,5,3617.92,0,0
1.6,1,341.79,0,0,0,0,0,,0,1,369.81,1,2367.23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,16,0,7,100,20,541,0,1,0,B15,U,5,1305.96,,
4.7,1,603.71,0,0,0,0,0,0,0,0,0,1,0,1,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,4,131,54,695,0,1,0,B17,S,1,1060.71,0,0
2.5,1,924.12,0,2,0,0,0,0,1,0,0,1,1706.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,659,0,1,0,B2,S,2,1604.22,0,0
,1,1555.58,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3189.44,0,0,0,0,1,16293.91,1,0,0,1,153.68,1,0,44,1,10,114,56,733,0,1,1,B2,R,2,785.05,0,0
2.4,1,10633.55,0,0,0,0,0,0,0,0,0,1,4105.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.91,1,0,33,1,7.5,106,55,660,0,1,0,B16,R,3,5940.74,0,0
2.3,1,342.86,0,3,0,0,0,0,0,1,857.24,1,1755.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744.47,0,0,28,1,6.5,96,60,679,0,1,0,B9,U,3,1017.7,0,0
0.7,1,106.98,0,0,0,0,0,0,0,1,462.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0,0,24,0,4,108,57,684,0,1,0,B1,R,0,0,0,0
